horizon,feature,ic_mean,ic_std,icir,n_days,n_eff,t_stat,p_value
5,trend__plus_di,-0.0062221588681800385,0.3515131064619246,-0.017701072175680066,2551,510.2,-0.3998248657065211,0.6894531757834577
5,momentum__willr_short_acceleration,0.0063540144684793845,0.36197010341384345,0.017553975890696107,2551,510.2,0.396502312597538,0.6919006103486064
5,volatility__vol7,-0.006307686825130966,0.40951785577416,-0.015402715012772275,2551,510.2,-0.3479104768556704,0.7280511905473036
5,momentum__mfi_long_velocity,-0.005374006628416667,0.3577743440722208,-0.015020659579021864,2551,510.2,-0.33928075878121505,0.734538116339422
5,momentum__rsi_long_raw,-0.0049570578382808865,0.35675787246858154,-0.013894739880526218,2551,510.2,-0.3138489268684652,0.7537643132773103
5,trend__adx,0.004561491037382844,0.34106992009343734,0.01337406428609479,2551,510.2,0.30208811105154365,0.7627082403288865
5,volatility__bb_bandwidth,-0.004746801610776519,0.4073396661085381,-0.011653177939002153,2551,510.2,-0.2632174061702973,0.7924894891040083
5,momentum__mfi_short_acceleration,0.0038808310466483726,0.3559841059511009,0.010901697524612113,2551,510.2,0.2462432617352846,0.805593158457997
5,trend__minus_di,-0.002936459855315204,0.3490000921343641,-0.00841392286562685,2551,510.2,-0.1900503848821257,0.8493453871268775
5,momentum__willr_long_raw,0.0025373293895442064,0.36191398136801606,0.007010863133701641,2551,510.2,0.15835862274887105,0.8742369986636844
5,trend__rel_12,0.002515947400306474,0.36680617599911036,0.006859064991077402,2551,510.2,0.15492986592629718,0.8769379996724824
5,trend__acceleration_12/26,0.0022130358861052715,0.3683342624709497,0.00600822706869365,2551,510.2,0.13571147312619952,0.8921030097126967
5,momentum__cmf_short_velocity,0.001984961334236126,0.3405617187510838,0.005828492237810593,2551,510.2,0.13165169336216148,0.8953117966319741
5,momentum__cci_long_raw,0.0019707066747443056,0.36008295565188275,0.0054729240687790975,2551,510.2,0.12362025921955316,0.9016647309630004
5,momentum__cci_short_raw,0.0016250311820676367,0.36241052241702015,0.004483951435046189,2551,510.2,0.10128173381582332,0.9193666835167723
5,candle__body_size,0.0011475000890916224,0.3471665690392178,0.0033053300387399765,2551,510.2,0.07465949665301377,0.9405149552960941
5,momentum__cci_short_acceleration,0.0010548448023947816,0.35978196345849706,0.0029319001771373233,2551,510.2,0.06622460961429409,0.9472249968795973
5,trend__velocity_12/26,0.0010762267916325124,0.3720212541931094,0.002892917486574202,2551,510.2,0.06534408391141078,0.9479256891034634
5,momentum__mfi_short_velocity,0.0009978261644274999,0.3633255921127872,0.0027463690587415175,2551,510.2,0.06203390558457427,0.9505601726626128
5,momentum__rsi_long_velocity,0.0009657531805708967,0.36825331982799453,0.0026225240305287273,2551,510.2,0.059236542730948326,0.9527869437038591
5,candle__body_log,0.000776878942304268,0.3653151697424824,0.002126599185169082,2551,510.2,0.04803478711250204,0.9617073523931443
5,trend__rel_26,0.0007590606179394905,0.37014247499771036,0.0020507255157468374,2551,510.2,0.04632098246912628,0.9630725761453703
5,momentum__cmf_short_raw,-0.00037774847653326724,0.33708443247237757,-0.0011206345952040424,2551,510.2,-0.02531245407547318,0.9798156566903227
10,trend__velocity_52/104,0.034503403299953675,0.3799655071133853,0.09080667232685817,2551,255.1,1.4503505709443638,0.1481940257524211
10,volume__obv_zvel26_52,-0.029132960336409962,0.33774026650199157,-0.08625847500549115,2551,255.1,-1.377707444478191,0.1695057833054166
10,volume__ad_zvel12_26,-0.027105235023698375,0.3537032885577637,-0.07663269158231699,2551,255.1,-1.223965873227394,0.22209877202129605
10,momentum__mfi_long_raw,-0.025558604468835747,0.3545235289971906,-0.072092829892366,2551,255.1,-1.1514558822178305,0.2506270206620105
10,momentum__cmf_long_velocity,-0.02508463704073269,0.35994914098988945,-0.06968939270628038,2551,255.1,-1.1130685434271195,0.2667308444175007
10,trend__acceleration_26/52,-0.02636755639499661,0.3888413042122334,-0.06781058521654618,2551,255.1,-1.0830605115765284,0.27980822313660164
10,trend__acceleration_52/104,-0.024849435159117635,0.36999917827191126,-0.06716078472167812,2551,255.1,-1.072681995388428,0.2844314980881156
