ticker,sector,beta_global,beta_sector
MLM,Basic Materials,0.6562392122963989,-0.013378529402362312
MMM,Industrials,0.559352997167822,0.1559104524685212
MMSI,Healthcare,0.5118203010897929,0.22748958464528807
MOH,Healthcare,0.19138352248747897,0.11505872039267924
MOS,Basic Materials,0.46679931179551676,0.237576288018566
MRSH,Financial Services,0.4587980373293355,-0.11711508708333203
MRVL,Technology,0.5005061328065068,0.5812677588729935
MSI,Technology,0.47300020897362927,0.0835914570110716
MSM,Industrials,0.6459843277416377,0.2709351295795192
MTDR,Energy,0.47160145659904695,0.7131060114896635
MTH,Consumer Cyclical,0.6397279119994952,0.4388950255876538
MTLS,Technology,0.4325780564094881,0.2837578807180687
MTUS,Basic Materials,0.5928125814147797,0.09009252118712299
MUR,Energy,0.4612777778222136,0.7228853447927535
MXL,Technology,0.4577309388192595,0.45866075052392635
MYGN,Healthcare,0.377716653367724,0.2713877806921472
MYRG,Industrials,0.523288305734406,0.3141117080458114
MZTI,Consumer Defensive,0.32826674345172896,0.39652801080101635
NAVI,Financial Services,0.6338860778059403,0.12574573541039727
NBTB,Financial Services,0.6734807094866181,0.5771039601115752
NC,Energy,0.3703853628367174,0.19589340619434184
NEOG,Healthcare,0.3824115241280634,0.1778044869093511
NEU,Basic Materials,0.46078465060893176,0.053403802175268564
NEXA,Basic Materials,0.3132085923012029,0.38338553538061804
NFBK,Financial Services,0.6241201048486565,0.5418872107891093
NFG,Energy,0.4875038349256456,0.33751164253431215
NGG,Utilities,0.31454397023936365,0.5704469764189217
NHC,Healthcare,0.43913998903967016,-0.04591201113385003
NHI,Real Estate,0.433793207636421,0.5603064379433628
NI,Utilities,0.4121053408246206,0.7324279475776505
NIC,Financial Services,0.6511555399051758,0.4714051589800022
NICE,Technology,0.3906730902798896,0.27179032856381774
NKTR,Healthcare,0.2708973490729398,0.2901660401794588
NLY,Real Estate,0.6533904146178189,0.2627055910298177
NMM,Industrials,0.38917431956303705,0.003427004839265511
NMR,Financial Services,0.4977577782821891,-0.04312990209703762
NNN,Real Estate,0.533408712082983,0.6237547207131986
NOA,Energy,0.3630796210158682,0.3064586273294872
NOAH,Financial Services,0.3655616531214711,-0.1562745828124214
NOC,Industrials,0.19355930721347728,0.14751835845196323
NODK,Financial Services,0.3893461480337319,0.09061674348376057
NOMD,Consumer Defensive,0.3422285154676445,0.3685453007958655
NOV,Energy,0.5026037860988898,0.6044691631584596
NOVT,Technology,0.6537568411944925,0.24922928947344086
NOW,Technology,0.4192885090455841,0.3838343730034951
NPKI,Industrials,0.4635542416071685,0.15218969597163487
NPO,Industrials,0.7007062774978928,0.3261826788905837
NRC,Healthcare,0.3397544372989468,0.07226603379696345
NRG,Utilities,0.41522916464877296,0.11369694431604675
NRIM,Financial Services,0.5701795220788971,0.4543036442153217
NSSC,Industrials,0.3687940302204625,0.09200485693557761
NTCT,Technology,0.5060609869775808,0.16676185853988784
NTES,Communication Services,0.28431578833638055,0.4634654017184139
NTGR,Technology,0.4279616200183423,0.19486719745263476
NTLA,Healthcare,0.4422830934859806,0.4166618179545005
NTRA,Healthcare,0.39398642551842916,0.427012347398806
NVMI,Technology,0.49028439866092877,0.6086237688894289
NVO,Healthcare,0.23766075662479402,0.22984606474338642
NVR,Consumer Cyclical,0.6006568342223593,0.45465691361478894
NVS,Healthcare,0.33783968475144466,0.25425469916747656
NWN,Utilities,0.35010695515987045,0.5919628163143348
NWPX,Basic Materials,0.5007538335188876,0.03368213978968196
NWSA,Communication Services,0.6194641405119207,0.2515103911510736
OC,Industrials,0.7158734842873158,0.23849934464995584
OCSL,Financial Services,0.549888440755092,-0.07017464451460594
OFG,Financial Services,0.698692744405848,0.4440892572024061
OHI,Real Estate,0.36636946392571285,0.5086458153951651
OII,Energy,0.5049468373026254,0.5878846650479574
OKTA,Technology,0.38688486783719256,0.36952307438615195
OLP,Real Estate,0.6581746131415068,0.402429362273419
OMAB,Industrials,0.37576528885306215,0.08882093681361386
OMF,Financial Services,0.7366428175488158,0.09403726213082063
ONB,Financial Services,0.7526921993887211,0.48247151265733956
ONC,Healthcare,0.2814851733521351,0.42361153660473416
ONIT,Financial Services,0.4794056756862327,0.07102297961067168
OPCH,Healthcare,0.37260753168258093,0.18647059983979164
ORA,Utilities,0.46377851792369357,0.21445876871681735
ORC,Real Estate,0.5526893745730886,0.19787941588459534
ORCL,Technology,0.3274389514128242,0.3016655094502087
OSG,Financial Services,0.3238706813675553,0.07726122234697591
OSUR,Healthcare,0.3430054246159548,0.2888435583757168
OTEX,Technology,0.532396336557017,0.196941202751628
OTTR,Industrials,0.49802937281821286,0.09191240025622427
OVID,Healthcare,0.20002416418468832,0.18916314437899548
OXM,Consumer Cyclical,0.5494947913488941,0.24771940278377969
OXY,Energy,0.3930627288298936,0.7151476919684648
P,Technology,0.4077179868234453,0.5004029561278746
PAA,Energy,0.4962563902464862,0.5608390139397758
PAG,Consumer Cyclical,0.6679275573404505,0.2829768992085759
PAGP,Energy,0.5045704174334571,0.5775764033979081
PANW,Technology,0.3472365888632577,0.34425334975398825
PARR,Energy,0.3860447224486334,0.5121628727031499
PAYC,Technology,0.4452847413490769,0.20195492887412766
PAYS,Technology,0.4018367806721436,0.10642451159538366
PBH,Healthcare,0.38591223982265427,0.007691592544359183
PBYI,Healthcare,0.2811057984943881,0.2747457744408892
PCAR,Industrials,0.6198272678044232,0.26703795273625336
PCG,Utilities,0.42979526077416186,0.3871529645764904
PCTY,Technology,0.47331676936576583,0.24241156370476774
PDFS,Technology,0.49328156338843115,0.4610947438431847
PEB,Real Estate,0.7207544318067468,0.06111884283880016
PFBC,Financial Services,0.6802664414318538,0.5203674005461715
PFG,Financial Services,0.7658657982775791,0.15917648946495197
PFGC,Consumer Defensive,0.5963745290739478,0.09822022579167783
PFIS,Financial Services,0.6044773057131058,0.4144260734030414
PFLT,Financial Services,0.5571841040085665,-0.11641670977388589
PGC,Financial Services,0.6845381293794424,0.49662850068293346
PGEN,Healthcare,0.3734661472956214,0.34664739418490803
PHG,Healthcare,0.4401605935410573,0.19442709120599336
PII,Consumer Cyclical,0.6370318530217207,0.3067054160620907
PIPR,Financial Services,0.7431858945423099,0.14643960629429076
PJT,Financial Services,0.5779188170634147,0.10469838351057893
PKE,Industrials,0.48969808968613976,0.1488987619679389
PKG,Consumer Cyclical,0.5893141803543174,0.07311150226970875
PLAB,Technology,0.5336611429214719,0.3571826625026592
PLAY,Communication Services,0.522187582720749,0.11514336648092716
PLD,Real Estate,0.6221943104877787,0.45589341635769287
PLOW,Consumer Cyclical,0.6075999929272704,-0.0033931825240803445
PLPC,Industrials,0.4381487978161969,0.21734848442087448
PLSE,Healthcare,0.2656152591899334,0.2539342338112151
PLUS,Technology,0.5905088793670198,0.055484567505126106
PLXS,Technology,0.6238894418970159,0.21858595374960965
PNC,Financial Services,0.7595445521830297,0.3153424881012365
PNR,Industrials,0.7219729730105311,0.18749724405763346
PODD,Healthcare,0.3978765626995942,0.343014208197359
POOL,Industrials,0.5877110420841037,0.03815437812542112
POWL,Industrials,0.37107715872175184,0.38822783530371135
PRGS,Technology,0.4473031117786886,0.06934590482351108
PRK,Financial Services,0.7012072772037694,0.5317735985427238
PRKS,Consumer Cyclical,0.6110151743377416,0.16334367120550886
PRLB,Industrials,0.48364652864397,0.07706116260095813
PRTA,Healthcare,0.36147973366487235,0.36197194017843726
PRU,Financial Services,0.7588291222382171,0.19300710443387006
PSKY,Communication Services,0.36189327388820736,0.3036160761639398
PTC,Technology,0.5205941379615898,0.26912656215741376
PUK,Financial Services,0.598426470979452,-0.12365628860230157
PZZA,Consumer Cyclical,0.3637497648494275,0.08835412103238245
QCRH,Financial Services,0.7064417957521364,0.49225128465881557
QGEN,Healthcare,0.3992378342574758,0.3833694034845811
QRVO,Technology,0.5710932169372247,0.4161212427529259
QSR,Consumer Cyclical,0.4690285372988697,0.07181910108369234
QUIK,Technology,0.30452345033406564,0.39166316300089915
QURE,Healthcare,0.1901252948615494,0.2795622742144381
R,Industrials,0.6520874718298763,0.21060853522572492
RACE,Consumer Cyclical,0.48663744745646914,0.16416135590321873
RBB,Financial Services,0.6457288451450841,0.44080582600466645
RBBN,Technology,0.4617493608375281,0.22067640563110705
RBCAA,Financial Services,0.6431295929487751,0.5138245058003933
RCI,Communication Services,0.3378574042974645,-0.0034056729438741683
RCKT,Healthcare,0.3560496851543712,0.41820337822818465
RCKY,Consumer Cyclical,0.4382929002172596,0.10101491080987715
RDN,Financial Services,0.630866889486617,0.16055283238645696
RDWR,Technology,0.389018047201563,0.2785662009854372
RES,Energy,0.40612985334079554,0.6486899767769602
REX,Basic Materials,0.4233334216914519,0.0804079616982695
RGLD,Basic Materials,0.31408262288357347,0.7798013202131393
RGNX,Healthcare,0.3880779029269596,0.4098781162292435
RHI,Industrials,0.5620771351017079,-0.17940369454360308
RIGL,Healthcare,0.28677846032139914,0.2996371539533081
RIOT,Financial Services,0.4640527365332463,-0.17461842079636183
RITM,Real Estate,0.7201242805369302,0.12454315285141154
RLJ,Real Estate,0.7196113606462063,0.06985602720266323
RM,Financial Services,0.5789528379844421,0.11501451669690112
RMAX,Real Estate,0.5498015425826345,0.09099884261868854
RNG,Technology,0.46589402527111556,0.2623028885235485
RNR,Financial Services,0.29463709604364696,0.036675445477719754
ROKU,Communication Services,0.4862535063040149,0.5220969499257604
ROP,Technology,0.49965284146742694,0.016921776723712676
RPD,Technology,0.40138377744630066,0.2279216389283613
RRC,Energy,0.39178332943726535,0.578634654669256
RRX,Industrials,0.6674469028718386,0.33773747448249475
RS,Basic Materials,0.6364619006232529,0.08143906035977937
RYN,Real Estate,0.6041552062321123,0.27651790254866065
RYTM,Healthcare,0.3083110567516265,0.30653512983554204
SA,Basic Materials,0.3183581502091761,0.794263830244611
SAM,Consumer Defensive,0.36118970225167296,0.225695980235225
SAN,Financial Services,0.5773647179598944,-0.005409256279989156
SAP,Technology,0.465385718484283,0.24470394964441514
SAR,Financial Services,0.4731314206774826,-0.045154537795002885
SBLK,Industrials,0.3405424233957603,-0.006713816680237172
SBR,Energy,0.31475515149985916,0.591322864583728
SBS,Utilities,0.2993204402145038,0.16980760088615332
SBSI,Financial Services,0.6535344505673806,0.5709500671070437
SBUX,Consumer Cyclical,0.5083189613432562,0.15314433080541337
SCCO,Basic Materials,0.5125835093334379,0.5128415657742982
SCHL,Communication Services,0.353149975028568,-0.10859020740537936
SEI,Energy,0.3872911474539303,0.36747166758595506
SFBS,Financial Services,0.6775053737100839,0.4496768108002313
SFIX,Consumer Cyclical,0.4826496527611334,0.212678766003822
SFM,Consumer Defensive,0.22743518715776478,0.2446191474652524
SHBI,Financial Services,0.6366661562928353,0.4872531604907292
SHOO,Consumer Cyclical,0.6351460468354725,0.3439996946926227
SHOP,Technology,0.5032051817106392,0.37460585120731027
SIGI,Financial Services,0.43673980338102303,0.21806062129740822
SIRI,Communication Services,0.3587896133698615,0.04668759829944482
SITE,Industrials,0.6644048974231981,0.15682251628964253
SKM,Communication Services,0.30949205662033386,0.018921046173724608
SKT,Real Estate,0.5590654984585497,0.18380815218418964
SLAB,Technology,0.579325610567091,0.37420297631452615
SLF,Financial Services,0.6336726697095455,-0.04485326552229781
SLG,Real Estate,0.6535392249518789,0.3090934323389867
SLM,Financial Services,0.637966236736934,0.11237551820606734
SLRC,Financial Services,0.551977573049489,-0.06577011459546794
SM,Energy,0.4442764333352744,0.6925724794989536
SMCI,Technology,0.3143381828778628,0.3604050670847591
SMFG,Financial Services,0.4983527155865581,0.04171215235853817
SMP,Consumer Cyclical,0.553917398417939,0.11181646510038383
SMPL,Consumer Defensive,0.3865557868905428,0.3041891253756975
SMTC,Technology,0.4890866838937728,0.439569869945037
SNA,Industrials,0.6471189170199007,0.2543822016514893
SNAP,Communication Services,0.39064679352219056,0.5036334998863521
SNN,Healthcare,0.4502164103344587,0.19688315824054717
SO,Utilities,0.28298345792007507,0.8040420895299785
SONY,Technology,0.49689478665439263,0.22328998300098526
SPG,Real Estate,0.7179517365911368,0.2859439130990343
SPH,Utilities,0.3094736066930964,0.15730420025969913
SQM,Basic Materials,0.45307818854759435,0.27049414233285707
SSTK,Communication Services,0.5023539243252844,0.2649899372786206
SSYS,Technology,0.45034220798178964,0.2827480036045848
ST,Technology,0.7121550523828066,0.22209794622282267
STAA,Healthcare,0.3891365936413491,0.3104465242992466
STBA,Financial Services,0.7143360918466936,0.564574834758902
STGW,Communication Services,0.44502899670880347,0.15308236276162962
STLA,Consumer Cyclical,0.5693070328907747,0.1488185616242333
STM,Technology,0.5741364203668271,0.474302520398184
STNG,Energy,0.25958313929917115,0.416111106507801
STZ,Consumer Defensive,0.39897697827652157,0.3840366223509642
SU,Energy,0.4238374935502504,0.7224473642191294
SUI,Real Estate,0.4942071636369838,0.5299849204557333
SUPN,Healthcare,0.35110768554856525,0.24869837637052922
SVM,Basic Materials,0.3337105954989795,0.77571570889702
SWBI,Industrials,0.3596049303916766,-0.026316046639369234
SWX,Utilities,0.38234118358293484,0.47914910343014144
SYNA,Technology,0.6423783642678588,0.45682945909126044
SYY,Consumer Defensive,0.5079972796867775,0.33616109459444493
TAC,Utilities,0.3265203376929625,0.1472277002221909
TAK,Healthcare,0.32824121179569066,0.20591701901270582
TAP,Consumer Defensive,0.3728765111790822,0.4843678436205002
TBPH,Healthcare,0.215553371035195,0.2437848788773812
TCBI,Financial Services,0.7172180489145444,0.4262754781301181
TCBK,Financial Services,0.6904033977905992,0.5736287433005001
TD,Financial Services,0.6430789222298803,0.03170110677085891
TDAY,Communication Services,0.4700927796111194,0.17760519378038703
TDC,Technology,0.3865179953707472,0.2107433510208489
TDOC,Healthcare,0.472866476507138,0.3395173961094876
TECH,Healthcare,0.5362391950252,0.3798538907755755
TEO,Communication Services,0.26886792155070116,0.07820250236161928
TFSL,Financial Services,0.6763926433438071,0.3935680899262459
TGB,Basic Materials,0.4747421764155193,0.5328657794466488
TGLS,Basic Materials,0.4688320529251056,-0.015268346952411329
TGTX,Healthcare,0.3687323238171933,0.3754709416151585
THC,Healthcare,0.46627996962284407,0.11843362578865298
THFF,Financial Services,0.6546251566094572,0.6047758281084296
TITN,Industrials,0.5663656146981049,0.14282878721000516
TJX,Consumer Cyclical,0.5385831712157021,0.2013744698395052
TKC,Communication Services,0.21216451890616203,0.06944935484982225
TMO,Healthcare,0.5015552409419888,0.3642898585460777
TMUS,Communication Services,0.28355036650904475,-0.08842244909538254
TNET,Industrials,0.4637601764709223,-0.16385233658482423
TOL,Consumer Cyclical,0.6780679388290555,0.4448672045714182
TOWN,Financial Services,0.7354113413165602,0.5343959523348352
TPR,Consumer Cyclical,0.6166252233053308,0.2620524441860215
TREE,Financial Services,0.5137519981922472,-0.042962932609469956
TRGP,Energy,0.535695942409664,0.6068247381377918
TRIP,Consumer Cyclical,0.5106002749073951,0.0673785702422111
TRMK,Financial Services,0.7101811250968255,0.516721497140459
TRP,Energy,0.4356349019896456,0.3076467447638135
TRST,Financial Services,0.655487178447863,0.570065429763692
TRV,Financial Services,0.45660898777592906,0.20076980219636634
TRVG,Communication Services,0.27266561677884327,0.2926664622880196
TSEM,Technology,0.3724012375288403,0.46384959097963957
TSLX,Financial Services,0.5319020226460309,-0.08706569644945843
TSN,Consumer Defensive,0.358924158655565,0.3921073588265662
TTC,Industrials,0.5795297587106011,0.1923484693035048
TTD,Communication Services,0.4223053852891355,0.5185165714196975
TWLO,Technology,0.39768320217487985,0.37074208812751414
TX,Basic Materials,0.5126653320103859,0.24430557550692694
TXT,Industrials,0.735409099985734,0.1788645308208984
UA,Consumer Cyclical,0.5575488906329183,0.28228305198038284
UAL,Industrials,0.6297267534796044,0.08158407134707346
UAN,Basic Materials,0.2912051219510738,0.15676701625330638
UBS,Financial Services,0.6223454291704053,-0.04853557715671309
UDR,Real Estate,0.5968438300529246,0.5920535893781619
UFPT,Healthcare,0.43353754399945316,0.07561198815302841
UGP,Energy,0.3237889520059793,0.1633455760439675
UHAL,Industrials,0.6287060081541466,0.050264942497263286
UHS,Healthcare,0.47748164033185897,0.02327160159684858
UHT,Real Estate,0.5452739276634128,0.4511056496175284
UNFI,Consumer Defensive,0.3572902629949527,0.15609901449247218
UNH,Healthcare,0.20990220626352293,0.09837159147544917
UNIT,Real Estate,0.5076861023356132,0.18933748646610243
UNM,Financial Services,0.5218749693651342,0.1970684030788574
URI,Industrials,0.7063480823796517,0.26864846646448143
USAC,Energy,0.4554151093313961,0.3576514009663253
USB,Financial Services,0.7282023947381525,0.3540912392832578
USPH,Healthcare,0.4688160110334701,0.038651578143304575
UTHR,Healthcare,0.22783205697151068,0.21196711528096174
UTL,Utilities,0.3684854733093273,0.5582291194908224
UUUU,Energy,0.39252092742615796,0.23931049447715075
VAC,Consumer Cyclical,0.6558959421635969,0.17895447193787378
VCEL,Healthcare,0.5009658615524973,0.3784082243336121
VCYT,Healthcare,0.5110574215820747,0.461984694165832
VEON,Communication Services,0.19303770321425184,0.12931107727640398
VFC,Consumer Cyclical,0.5854792529815502,0.2564593815704906
VKTX,Healthcare,0.23585068724402844,0.3400954398707632
VLGEA,Consumer Defensive,0.31047455021767173,0.2507044177788119
VLO,Energy,0.4169095938828964,0.6162148866622877
VLY,Financial Services,0.722960722212843,0.4334467393205131
VMC,Basic Materials,0.6338042963513403,-0.011548991218285795
VNDA,Healthcare,0.254406564467468,0.27045644043817885
VNET,Technology,0.27805966196750315,0.21936608975111904
VNOM,Energy,0.407828357815536,0.6633136222864519
VOD,Communication Services,0.3916073730278486,-0.04281087912878364
VRSK,Industrials,0.3244944693954081,-0.25370323250768456
VSAT,Technology,0.4173126158728299,0.11391842517292959
VSH,Technology,0.6375863140996634,0.35177834824076315
VSTM,Healthcare,0.24612554001918127,0.2713840739534965
VTOL,Energy,0.539640591443993,0.43045766468401697
VTR,Real Estate,0.4683838025783552,0.5763661508073488
VYX,Technology,0.6005909410505763,0.0245583075185578
WAL,Financial Services,0.6041811347417347,0.3491983234854529
WAT,Healthcare,0.519162883269846,0.24440559988914087
WBD,Communication Services,0.4569022955024526,0.2807342920622551
WBS,Financial Services,0.7541580643300307,0.39720529755761197
WCN,Industrials,0.3547716485069728,-0.08305847969587597
WD,Financial Services,0.6817662646486367,0.049641592161215886
WDC,Technology,0.4795841840782667,0.4067211643202699
WELL,Real Estate,0.4420835652370118,0.5684099968993673
WEN,Consumer Cyclical,0.3795863020231055,0.2305870564740556
WERN,Industrials,0.544225870871927,0.17156620438280148
WINA,Consumer Cyclical,0.4771776783069562,0.18938318730277726
WKC,Energy,0.5047191152844515,0.3345313171669861
WLFC,Industrials,0.40278202757895004,0.17752552109640568
WLK,Basic Materials,0.6287042111155957,0.08968912068412328
WLKP,Basic Materials,0.40814570158638885,0.1521923620701224
WLY,Communication Services,0.49419090178430114,-0.02311935700125399
WMS,Industrials,0.6126782824763246,0.19722966480492163
WNC,Industrials,0.544924485401166,0.21445628686276585
WPC,Real Estate,0.4783331821801641,0.6058833368701657
WPP,Communication Services,0.5134426655656583,0.14724180330394068
WRB,Financial Services,0.3959863446267343,0.15106012184497894
WRLD,Financial Services,0.4785019994713936,0.034877137825620595
WSBC,Financial Services,0.7102645266111299,0.5623177285494465
WSM,Consumer Cyclical,0.5559448571127695,0.3573818931780833
WSO,Industrials,0.592400256855279,0.31545792824209945
WST,Healthcare,0.3054837625305972,0.25239291758031523
WVE,Healthcare,0.24682908276591367,0.2189496216173193
WWD,Industrials,0.5737934921535236,0.3376677790979984
WWW,Consumer Cyclical,0.5388890098727235,0.2598326278287101
WYNN,Consumer Cyclical,0.5518954982557098,0.17169393321275433
XENE,Healthcare,0.28523871333423884,0.2963628165372608
XHR,Real Estate,0.7313044722750167,0.04358223271122703
XIFR,Utilities,0.37997422756440513,0.2717639031595484
XRX,Industrials,0.48735321455685027,-0.011917664395433196
XYL,Industrials,0.6629053305489484,0.23189331546317868
XYZ,Technology,0.579568917471289,0.30455505554486073
YELP,Communication Services,0.5097484883327045,0.36839052998558497
YEXT,Technology,0.38740150534473805,0.20139905652229326
YUM,Consumer Cyclical,0.453328381591624,0.09725858969183784
YUMC,Consumer Cyclical,0.35977934711686516,0.03381812745348059
ZBH,Healthcare,0.45942145621724667,0.14556360617427475
ZD,Communication Services,0.5409768419653928,0.22754976082064135
ZION,Financial Services,0.7110570840107021,0.4442271906981561
ZVRA,Healthcare,0.25991218192508897,0.2567077398685255
ZYME,Healthcare,0.27764789792658756,0.39615422057413263
