representation,horizon,feature,ic_mean,ic_std,icir,n_days,n_eff,t_stat,p_value
base,21,trend__acceleration_52/104,-0.026764268429220715,0.14622773259504898,-0.18303141240204737,2551,121.47619047619048,-2.01730336516163,0.045886352547030884
base,21,trend__velocity_12/26,-0.025387161382476993,0.14491570194561673,-0.17518571860490428,2551,121.47619047619048,-1.9308310799331327,0.05585347168488942
base,21,trend__rel_26,-0.025761738830176347,0.14731989999531353,-0.17486937495203206,2551,121.47619047619048,-1.927344459209883,0.056290973823099694
base,21,volume__price_zvel12_26,-0.02150829556456463,0.1249985943819453,-0.17206829941498344,2551,121.47619047619048,-1.8964720584956933,0.06029234013770755
base,21,trend__plus_di,-0.021278917490836904,0.12411197942034558,-0.17144934429551664,2551,121.47619047619048,-1.8896501680398536,0.06120802029556472
base,21,momentum__rsi_long_raw,-0.022150371597371415,0.1376334889704821,-0.16093736897218341,2551,121.47619047619048,-1.7737911309709853,0.078624103224379
base,21,momentum__cmf_long_velocity,-0.017791038751200045,0.11160638009511976,-0.15940879666589955,2551,121.47619047619048,-1.7569437821094367,0.0814678840917159
base,21,volume__ad_zvel12_26,-0.016610679796167874,0.10467516779491084,-0.15868787360067133,2551,121.47619047619048,-1.7489980393190518,0.08283813816434003
base,21,volume__price_zvel26_52,-0.0206489314291811,0.13049513858173414,-0.15823525422939702,2551,121.47619047619048,-1.7440094388989047,0.08370805212271845
base,21,momentum__willr_long_raw,-0.021649202667690826,0.13782297039296926,-0.15707978580031542,2551,121.47619047619048,-1.73127430059814,0.08596281230007147
base,21,trend__rel_52,-0.02309558623822708,0.14918463589078867,-0.15481209643554927,2551,121.47619047619048,-1.7062806815977285,0.0905323536285198
base,21,trend__acceleration_26/52,-0.022087463019666506,0.14310040369424462,-0.15434941096923577,2551,121.47619047619048,-1.7011811364652492,0.09148858223106694
base,21,volume__obv_zvel26_52,-0.016588032475568035,0.1079352541562831,-0.1536850272437369,2551,121.47619047619048,-1.693858549005434,0.092876017530151
base,21,volume__obv_zvel12_26,-0.016066792590245356,0.10562609273950581,-0.15211007217571842,2551,121.47619047619048,-1.6764999867947405,0.09623337792629531
base,21,trend__rel_12,-0.022677580785433187,0.14924312423978686,-0.1519505900251554,2551,121.47619047619048,-1.6747422345335754,0.09657876361164161
base,21,momentum__cci_long_raw,-0.020234600002668784,0.13447540995484772,-0.15047063258229051,2551,121.47619047619048,-1.6584307004061474,0.09983196827983966
base,21,momentum__rsi_short_raw,-0.020413472476139956,0.13604039941936485,-0.15005448795554016,2551,121.47619047619048,-1.653844110897165,0.10076249785095417
base,21,momentum__mfi_long_raw,-0.01770304478193166,0.12200830351852263,-0.14509704890080766,2551,121.47619047619048,-1.5992050827847224,0.1123943533763587
base,21,momentum__rsi_long_velocity,-0.01789310996381264,0.12571851462997502,-0.14232676878562478,2551,121.47619047619048,-1.568672097624104,0.11934716607993973
base,21,trend__minus_di,0.01899311674055498,0.13623724608337498,0.13941207185685112,2551,121.47619047619048,1.536547404678361,0.1270263607649276
base,21,momentum__mfi_long_velocity,-0.015858690297864998,0.11421232279638589,-0.13885270791784324,2551,121.47619047619048,-1.5303823057934112,0.12854367948306233
base,21,momentum__willr_long_velocity,-0.016161132247962357,0.12900490220834052,-0.12527533428041696,2551,121.47619047619048,-1.3807376018085424,0.16991577966200586
base,21,momentum__mfi_short_raw,-0.015325979538872981,0.12292593786990753,-0.12467653128742005,2551,121.47619047619048,-1.3741378205087726,0.17194994187504706
base,21,momentum__willr_short_raw,-0.01660719616295655,0.13658428240613305,-0.12158936497228202,2551,121.47619047619048,-1.3401122348750798,0.18273083663588421
base,21,momentum__cmf_short_raw,-0.014092971758153638,0.11813504370914926,-0.11929543779448547,2551,121.47619047619048,-1.3148294325709606,0.19106456051679693
base,21,momentum__cmf_long_raw,-0.014614647935313052,0.12367043500380343,-0.1181741451371428,2551,121.47619047619048,-1.3024709667682726,0.19523978592718153
base,21,momentum__cci_short_raw,-0.01602356202941285,0.13689108287836743,-0.11705336602275511,2551,121.47619047619048,-1.2901181610428227,0.1994804131072842
base,21,volume__ad_zvel26_52,-0.011703529274659135,0.10881610116519612,-0.10755328622638068,2551,121.47619047619048,-1.185411855764288,0.23818752780600772
base,21,momentum__cmf_short_velocity,-0.011512165665652961,0.10957656937526561,-0.10506046804793989,2551,121.47619047619048,-1.1579369516802913,0.24918015157515006
base,21,momentum__rsi_short_velocity,-0.01197193478975612,0.12892984691183867,-0.09285619332149246,2551,121.47619047619048,-1.0234260272880364,0.30815705934668663
base,21,momentum__mfi_short_velocity,-0.010711827651298732,0.11752178140033773,-0.09114759428985263,2551,121.47619047619048,-1.0045944915914875,0.3171056046647973
base,21,momentum__cci_long_velocity,-0.011738540542546517,0.12890894212538392,-0.09106071579680615,2551,121.47619047619048,-1.0036369495276265,0.3175651831776599
base,21,momentum__willr_short_velocity,-0.011812703166553699,0.1319208016914493,-0.08954390069719659,2551,121.47619047619048,-0.9869191841746007,0.32566018803654023
base,21,trend__rel_104,-0.014019831138564993,0.1594688933814915,-0.08791577367396582,2551,121.47619047619048,-0.9689745806785656,0.3344991294053501
base,21,trend__acceleration_12/26,-0.012335489314533966,0.14383024429630636,-0.08576422417194454,2551,121.47619047619048,-0.9452610115497574,0.34641757533063283
base,21,trend__velocity_26/52,-0.012476680170623424,0.1573707504954887,-0.07928207834899464,2551,121.47619047619048,-0.8738172390819942,0.38395626161082536
base,21,volatility__vol_rs20,-0.014115045072620196,0.19191312093789353,-0.07354914037997472,2551,121.47619047619048,-0.8106309537040344,0.41917606970338367
base,21,volatility__bb_bandwidth,-0.011810842969567945,0.169779007716696,-0.0695659794953936,2551,121.47619047619048,-0.7667300530280597,0.44474187521723174
base,21,volatility__vol_rs100,-0.01369318111458412,0.1989443618272675,-0.06882919922341484,2551,121.47619047619048,-0.7586095380708642,0.44956771622623537
base,21,volatility__vol_park100,-0.013296655908775224,0.20084631009002926,-0.06620313762704928,2551,121.47619047619048,-0.7296660751649816,0.46701063277722477
base,21,volatility__vol_rs7,-0.01216236067595843,0.18497810608731252,-0.0657502713873479,2551,121.47619047619048,-0.724674753853911,0.47005664766628374
base,21,momentum__cci_short_velocity,-0.008428024569084865,0.1341274591311571,-0.0628359369787471,2551,121.47619047619048,-0.6925540564691217,0.48992221761275323
base,21,candle__range_log,-0.010393650270160787,0.1666710308199835,-0.062360268722323225,2551,121.47619047619048,-0.6873114199085915,0.49320749548715004
base,21,volatility__vol_park20,-0.011937188354346623,0.1936720923900827,-0.06163607883320357,2551,121.47619047619048,-0.6793296714143601,0.49823208290961357
base,21,volatility__vol100,-0.011677802333459483,0.2044731105705115,-0.057111677427298946,2551,121.47619047619048,-0.6294634213445369,0.5302375756844016
base,21,volatility__vol_park7,-0.010137116766777594,0.1873796087614923,-0.05409935923006814,2551,121.47619047619048,-0.5962627835061364,0.5521183718706747
base,21,volatility__vol20,-0.010059511173700367,0.18981994616055003,-0.05299501647309506,2551,121.47619047619048,-0.5840911331282215,0.560251067727516
base,21,candle__body_log,-0.007181084537232258,0.1369139718451474,-0.05244961080636983,2551,121.47619047619048,-0.5780798770688178,0.5642891620308306
base,21,volatility__atr_norm,-0.009734492595877374,0.2019795634528839,-0.04819543338674536,2551,121.47619047619048,-0.5311919341087762,0.5962637499509396
base,21,momentum__rsi_long_acceleration,-0.0052610561015627244,0.13052000255607094,-0.04030842781590196,2551,121.47619047619048,-0.44426432605337907,0.6576484832784494
base,21,momentum__mfi_long_acceleration,-0.004297890606067042,0.11639238426623023,-0.03692587477404242,2551,121.47619047619048,-0.40698309905179675,0.6847425556320468
base,21,momentum__cmf_long_acceleration,-0.003952691928945034,0.11260963005000402,-0.035100833980094344,2551,121.47619047619048,-0.3868681860602412,0.6995362917737844
base,21,momentum__cci_short_acceleration,0.00450812795258881,0.13122930162173835,0.03435305908723994,2551,121.47619047619048,0.3786264925282861,0.7056316413547946
base,21,momentum__cci_long_acceleration,0.0037505725930336805,0.13041649594429816,0.028758421746245794,2551,121.47619047619048,0.31696450463925985,0.7518191391100366
base,21,volatility__vol7,-0.004964413054820141,0.1739051681769153,-0.02854666774347844,2551,121.47619047619048,-0.31463063168945876,0.7535863549204539
base,21,momentum__rsi_short_acceleration,0.003572281817898593,0.13002346985907418,0.027474130799388815,2551,121.47619047619048,0.3028095330147704,0.7625572337071159
base,21,candle__gap_log,-0.0038791548202527413,0.15208368280967777,-0.02550671280828487,2551,121.47619047619048,-0.28112539212306675,0.7790964718719618
base,21,momentum__mfi_short_acceleration,0.002955895673810646,0.11975761756302304,0.024682318619565817,2551,121.47619047619048,0.27203922953874726,0.7860575120182434
base,21,candle__skew_log,0.0028194837148416666,0.11714702943971365,0.024067906188715033,2551,121.47619047619048,0.26526740688772693,0.7912568230243638
base,21,trend__adx,-0.0024689062589837232,0.10275544540279394,-0.024027011408551523,2551,121.47619047619048,-0.26481668000670294,0.7916032216723443
base,21,momentum__willr_short_acceleration,0.0023590372601676843,0.13091397404470348,0.018019751347263652,2551,121.47619047619048,0.1986069197366045,0.8429050060003493
base,21,momentum__willr_long_acceleration,0.0018166750839204626,0.12971817158024468,0.014004784848487115,2551,121.47619047619048,0.15435546954726792,0.8775877426013202
base,21,trend__velocity_52/104,0.001216897637154994,0.17565488806471835,0.006927775540790187,2551,121.47619047619048,0.07635533555749442,0.939263057088808
base,21,momentum__cmf_short_acceleration,-0.0004456383998631856,0.11274796110214277,-0.003952518480218586,2551,121.47619047619048,-0.04356317162375399,0.9653247282429573
base,21,candle__body_size,-0.00017564267545483586,0.0996908283506702,-0.0017618739693585368,2551,121.47619047619048,-0.019418712016330903,0.9845392068876905
base,63,volume__price_zvel12_26,-0.01868897578534907,0.12372976172719148,-0.1510467289717724,2551,40.492063492063494,-0.961161307041353,0.3423193745178004
base,63,trend__acceleration_26/52,-0.0193608540751376,0.13647103075447675,-0.14186786725432932,2551,40.492063492063494,-0.9027531125339555,0.37213045340442386
base,63,volume__obv_zvel12_26,-0.0139643123170969,0.10787670073728094,-0.12944697253121495,2551,40.492063492063494,-0.823714767990111,0.41504860203006483
base,63,trend__minus_di,0.0128482538201728,0.1229779271054654,0.10447609682958948,2551,40.492063492063494,0.6648166594992823,0.5100315746626609
base,63,trend__plus_di,-0.012872531515245927,0.12345775263326918,-0.10426669237600442,2551,40.492063492063494,-0.6634841482977606,0.5108752945098299
base,63,momentum__willr_long_velocity,-0.012795630614711903,0.12293917296420992,-0.10408098823340035,2551,40.492063492063494,-0.6623024501726613,0.5116241556189648
base,63,trend__acceleration_12/26,-0.013908277207078039,0.13588836734817142,-0.10235075656948936,2551,40.492063492063494,-0.6512924022299493,0.5186299006873968
base,63,trend__rel_12,-0.014043125427834242,0.13849436801981574,-0.10139853070288718,2551,40.492063492063494,-0.6452330677129273,0.5225073338286843
base,63,momentum__rsi_long_velocity,-0.012554097075244791,0.1238312898878273,-0.10138065336004279,2551,40.492063492063494,-0.645119308147714,0.5225802774347389
base,63,momentum__cci_long_velocity,-0.011748811668364547,0.12283114689466766,-0.09565010150430002,2551,40.492063492063494,-0.6086538729196309,0.5462391443439962
base,63,trend__velocity_52/104,0.015632276902635456,0.16387892270962282,0.09538918516284306,2551,40.492063492063494,0.6069935741929363,0.547329337074294
base,63,trend__acceleration_52/104,-0.012861414213466628,0.13564739001606604,-0.09481505108165608,2551,40.492063492063494,-0.6033401652932721,0.5497321840724702
base,63,trend__rel_26,-0.012442471652255718,0.13733269944966958,-0.09060093992265623,2551,40.492063492063494,-0.576524353940225,0.5675325103952837
base,63,momentum__willr_short_velocity,-0.01034139328572102,0.12202183319097568,-0.08475035176316163,2551,40.492063492063494,-0.5392950872052177,0.5927109486724942
base,63,momentum__rsi_short_velocity,-0.01030755071322421,0.12296984262409,-0.08382177689479244,2551,40.492063492063494,-0.5333862519709619,0.5967555721882976
base,63,momentum__cmf_short_velocity,-0.007767988413234751,0.10979716527210104,-0.07074853338867175,2551,40.492063492063494,-0.4501967919862901,0.6550302888493282
base,63,volatility__vol_rs7,-0.013219592066136723,0.18718675688275085,-0.07062247504195582,2551,40.492063492063494,-0.4493946401878515,0.655603768228796
base,63,volatility__bb_bandwidth,-0.011278612246333662,0.16446416726745816,-0.06857793058345613,2551,40.492063492063494,-0.4363845138685787,0.6649342919651164
base,63,volatility__vol_rs20,-0.013064829217980464,0.1960218586281843,-0.06664985889538945,2551,40.492063492063494,-0.4241155430912115,0.6737829663755119
base,63,momentum__cmf_long_velocity,-0.007486616211312448,0.11295614265191063,-0.06627896487562833,2551,40.492063492063494,-0.42175541928559074,0.6754905819149695
base,63,trend__velocity_12/26,-0.008792113710405471,0.13775327744708718,-0.0638250782365787,2551,40.492063492063494,-0.4061405105392979,0.68683176619028
base,63,momentum__cci_short_velocity,-0.007980995553183193,0.1253453188989559,-0.06367206708067719,2551,40.492063492063494,-0.4051668489208083,0.6875414057346984
base,63,momentum__rsi_short_raw,-0.00800765656460995,0.12728457995455092,-0.06291144274875414,2551,40.492063492063494,-0.40032673962472926,0.6910732832109582
base,63,volatility__vol_park100,-0.012475091026867075,0.20040959749462356,-0.06224797206731453,2551,40.492063492063494,-0.3961048517910954,0.6941597526724697
base,63,candle__range_log,-0.010111297757829017,0.16281774135619895,-0.06210194094087309,2551,40.492063492063494,-0.3951756064554655,0.6948398003509998
base,63,volatility__vol_park7,-0.01154213480550393,0.18680919583994848,-0.06178568861991582,2551,40.492063492063494,-0.3931631862181298,0.6963134193930333
base,63,volume__ad_zvel12_26,-0.006641927022758267,0.10892652370165962,-0.060976214029834774,2551,40.492063492063494,-0.38801222624491216,0.7000906869527316
base,63,momentum__mfi_long_velocity,-0.006886432433446672,0.11429685335165846,-0.0602504113762354,2551,40.492063492063494,-0.38339369903855325,0.7034840804128482
base,63,volatility__vol_park20,-0.011711466093828643,0.1962935885612541,-0.059663008759830376,2551,40.492063492063494,-0.3796558579718402,0.7062349039047013
base,63,volatility__vol_rs100,-0.011835349055048582,0.1986340938000407,-0.059583673822696775,2551,40.492063492063494,-0.3791510229953501,0.7066067383536881
base,63,momentum__cci_long_raw,-0.0074735045602643555,0.12657387490715263,-0.059044605893171016,2551,40.492063492063494,-0.37572075185175,0.7091352141733981
base,63,momentum__mfi_short_velocity,-0.006858655507132456,0.11625642887297831,-0.05899592455765365,2551,40.492063492063494,-0.37541097608637647,0.7093637163647546
base,63,momentum__willr_long_raw,-0.006875061077738094,0.12733364973757264,-0.05399249210171232,2551,40.492063492063494,-0.3435724469650711,0.7329903291302987
base,63,momentum__cmf_long_acceleration,-0.005885441227949987,0.11466850148242755,-0.05132570105882046,2551,40.492063492063494,-0.32660275565271485,0.7456930379719041
base,63,momentum__cci_short_raw,-0.006550627009785768,0.12798650708442302,-0.051182168800534694,2551,40.492063492063494,-0.32568941145840047,0.7463788013521139
base,63,momentum__willr_short_raw,-0.0058592323431024655,0.12531114065130008,-0.046757473538660006,2551,40.492063492063494,-0.2975335823973294,0.7676187532673107
base,63,volatility__atr_norm,-0.009348984219570668,0.2012474541758551,-0.04645516763358055,2551,40.492063492063494,-0.2956099079104308,0.7690767670826429
base,63,momentum__rsi_long_acceleration,-0.005378258410108038,0.12438255530799408,-0.043239652029904686,2551,40.492063492063494,-0.275148497051156,0.784636628330419
base,63,volume__price_zvel26_52,-0.0054690945251461495,0.12771801707439936,-0.042821636683884994,2551,40.492063492063494,-0.27248852434549936,0.7866661363589631
base,63,momentum__rsi_long_raw,-0.005468434562695206,0.12823091855046082,-0.042645210878243016,2551,40.492063492063494,-0.27136586740945706,0.787523154733993
base,63,volume__ad_zvel26_52,0.004609410601790206,0.1088832955697484,0.042333496407054576,2551,40.492063492063494,0.2693823230414941,0.7890380134074173
base,63,volatility__vol100,-0.008667536379560695,0.20613968736862662,-0.0420469075615754,2551,40.492063492063494,-0.26755866150854085,0.790431498751627
base,63,trend__rel_52,-0.005851218469338918,0.14006019803164654,-0.04177645435012763,2551,40.492063492063494,-0.2658376764598858,0.7917471660098278
base,63,volatility__vol20,-0.007374531591411583,0.18786697714057657,-0.0392540067640168,2551,40.492063492063494,-0.2497864912716076,0.8040472366713536
base,63,volatility__vol7,-0.006239868905721622,0.1653992548020225,-0.03772610047844859,2551,40.492063492063494,-0.2400639079858227,0.8115224763033249
base,63,momentum__cmf_short_raw,-0.004244374735853331,0.11402546617005307,-0.03722304217132898,2551,40.492063492063494,-0.23686277822101018,0.8139876221169825
base,63,momentum__cmf_short_acceleration,-0.0038629239190128687,0.10930106887199544,-0.0353420507125764,2551,40.492063492063494,-0.22489339482995305,0.8232218442766424
base,63,momentum__willr_long_acceleration,-0.003495981184693545,0.12216945152600504,-0.02861583760118125,2551,40.492063492063494,-0.1820922310470854,0.8564418314124153
base,63,candle__gap_log,-0.003995069798255543,0.14237184549914889,-0.028060813458229885,2551,40.492063492063494,-0.17856042513304712,0.859195748031504
base,63,momentum__willr_short_acceleration,-0.003246961723071834,0.1248985443709966,-0.025996793953235453,2551,40.492063492063494,-0.16542637252108994,0.8694523376231368
base,63,candle__body_log,-0.003369629783641434,0.12988384183677146,-0.025943410173192592,2551,40.492063492063494,-0.16508667351436473,0.8697179247906153
base,63,momentum__mfi_short_raw,-0.0030302484716607666,0.11731428413002606,-0.025830174851531044,2551,40.492063492063494,-0.16436611895146652,0.8702813270662145
base,63,trend__velocity_26/52,0.0033954110222760114,0.14760684529990872,0.023003072895279274,2551,40.492063492063494,0.14637631520061584,0.8843689789002069
base,63,candle__body_size,0.0018937872967332847,0.09917820410916471,0.019094793193157714,2551,40.492063492063494,0.12150661261025811,0.9039059402902213
base,63,momentum__mfi_long_acceleration,-0.002257964682094647,0.11830964164617692,-0.019085212757616456,2551,40.492063492063494,-0.12144564906599904,0.9039539110352972
base,63,trend__rel_104,0.0026958055088763776,0.15061270329070053,0.01789892519008274,2551,40.492063492063494,0.1138969009620219,0.909896595417706
base,63,momentum__cci_long_acceleration,-0.0016612439458046579,0.120263512949084,-0.013813366207820482,2551,40.492063492063494,-0.08789911048938222,0.9304010778196073
base,63,momentum__cci_short_acceleration,-0.001692365141397504,0.125909564694622,-0.013441116610180692,2551,40.492063492063494,-0.08553036068428088,0.9322719158023379
base,63,momentum__cmf_long_raw,-0.0013057204734047228,0.11303854371575957,-0.011551108413852313,2551,40.492063492063494,-0.07350360074933823,0.9417764188721766
base,63,momentum__rsi_short_acceleration,-0.0011947561407253773,0.12303120576296282,-0.009711000825491749,2551,40.492063492063494,-0.06179437522181374,0.9510382719949123
base,63,momentum__mfi_short_acceleration,-0.0010735807811127539,0.11771615843318754,-0.009120079990735417,2551,40.492063492063494,-0.05803414654451146,0.9540140867997677
base,63,candle__skew_log,0.0005675779896647381,0.1157238040017189,0.004904591536381811,2551,40.492063492063494,0.031209570996361468,0.9752596055656765
base,63,volume__obv_zvel26_52,-0.0004737061146756235,0.10964116285204882,-0.0043205134126026055,2551,40.492063492063494,-0.027492884798073814,0.9782050778210044
base,63,momentum__mfi_long_raw,-0.0004283239931439674,0.11789065818809798,-0.0036332309932527816,2551,40.492063492063494,-0.023119474840865996,0.9816713954539926
base,63,trend__adx,0.00011877745527105175,0.10300527884642237,0.0011531200789053268,2551,40.492063492063494,0.007337692181493036,0.9941823633048088
global_removed,1,trend__rel_12,-0.016613037611440028,0.17054571228539323,-0.09741105413215885,2551,2551.0,-4.91998152991147,9.206405272817755e-07
global_removed,1,candle__body_log,-0.013915825251371992,0.1529243502686263,-0.09099809956313373,2551,2551.0,-4.596079706726614,4.514846049956623e-06
global_removed,1,momentum__willr_short_raw,-0.013895091404533282,0.15729742641821687,-0.08833641923415518,2551,2551.0,-4.461645086613208,8.48611671246071e-06
global_removed,1,trend__rel_26,-0.0149311237559147,0.1746127449591363,-0.08550993090114327,2551,2551.0,-4.318886438564271,1.628142112639113e-05
global_removed,1,momentum__willr_long_raw,-0.012290981382081222,0.1617635194220104,-0.07598116946266716,2551,2551.0,-3.837613232993262,0.00012725358502656479
global_removed,1,trend__rel_52,-0.012747825757392119,0.17817103935966327,-0.07154824826305717,2551,2551.0,-3.613717797101106,0.00030767555471902395
global_removed,1,momentum__cci_short_raw,-0.010882238486105781,0.15703052234214734,-0.06930014830107309,2551,2551.0,-3.500172056436496,0.00047293280572702933
global_removed,1,trend__plus_di,-0.010472555260573117,0.15141836204651354,-0.06916304679980687,2551,2551.0,-3.4932474126169377,0.0004853081190825519
global_removed,1,trend__acceleration_52/104,-0.011044372460195743,0.16773784247659435,-0.06584305781646645,2551,2551.0,-3.3255633173870116,0.0008948992567480721
global_removed,1,candle__skew_log,0.007686007194086492,0.12659799624596024,0.0607119182135693,2551,2551.0,3.066402667719872,0.0021892415690741023
global_removed,1,momentum__willr_short_velocity,-0.008679104746647522,0.14562392405087177,-0.05959944290208519,2551,2551.0,-3.010214404141915,0.002636223468959826
global_removed,1,trend__acceleration_26/52,-0.009837740303033754,0.16584724060844755,-0.059318082513413015,2551,2551.0,-2.9960036153577416,0.0027617845956442576
global_removed,1,momentum__cmf_short_raw,-0.0075706631399213645,0.13014634997488927,-0.058170383889998185,2551,2551.0,-2.938036312987264,0.0033326105343497734
global_removed,1,trend__velocity_12/26,-0.010046627924871218,0.17289175923979444,-0.05810935101271611,2551,2551.0,-2.9349536995034002,0.0033657833486937347
global_removed,1,volume__ad_zvel12_26,-0.006933815020239955,0.11934267232441034,-0.058100048249227224,2551,2551.0,-2.934483840872363,0.0033708659611070635
global_removed,1,momentum__rsi_long_raw,-0.009011873473483626,0.16278055099169253,-0.05536210203603221,2551,2551.0,-2.7961972273168345,0.005209533736908584
global_removed,1,momentum__cci_long_raw,-0.008837885347468228,0.1618223404568953,-0.054614741836726675,2551,2551.0,-2.758449987955421,0.0058490569508982525
global_removed,1,momentum__rsi_short_raw,-0.008652479934341406,0.16002804246565625,-0.05406852324771967,2551,2551.0,-2.7308618934301045,0.006360361811994844
global_removed,1,trend__minus_di,0.008398790428160434,0.1555841306862669,0.053982307778525765,2551,2551.0,2.726507372068995,0.006444645853330978
global_removed,1,momentum__willr_long_velocity,-0.007730408952350089,0.1491415322031255,-0.05183270439934561,2551,2551.0,-2.6179364401924854,0.008898648372062095
global_removed,1,trend__acceleration_12/26,-0.008269530503402773,0.16143964665198857,-0.05122366577789404,2551,2551.0,-2.58717546757762,0.009731498835680488
global_removed,1,trend__rel_104,-0.009413385935108296,0.1848080134131071,-0.050936026859756685,2551,2551.0,-2.5726475664361383,0.010148482519661555
global_removed,1,momentum__cmf_long_velocity,-0.00601526995687998,0.1194133582396361,-0.050373509677273026,2551,2551.0,-2.5442362719199885,0.011010208592444351
global_removed,1,volume__price_zvel26_52,-0.007040639115443842,0.15014824686352884,-0.04689125089714265,2551,2551.0,-2.3683563470670097,0.017941486942902613
global_removed,1,momentum__rsi_long_velocity,-0.006905048598878395,0.14780802281232103,-0.046716331546130405,2551,2551.0,-2.359521621030304,0.01837348871098742
global_removed,1,momentum__mfi_short_raw,-0.00645326485532863,0.13949426921285,-0.04626186360015832,2551,2551.0,-2.336567615244822,0.019538744928340845
global_removed,1,momentum__cci_short_velocity,-0.006704871633456083,0.1466942529331106,-0.045706437023905484,2551,2551.0,-2.308514448992474,0.02105016469611152
global_removed,1,momentum__willr_short_acceleration,-0.006213048820842547,0.13957531218194075,-0.044513952530112526,2551,2551.0,-2.2482851276240043,0.02464310244560845
global_removed,1,momentum__cmf_short_velocity,-0.005407306491591595,0.12159986466042728,-0.0444680305088474,2551,2551.0,-2.245965724570075,0.024791500421915982
global_removed,1,momentum__cmf_long_raw,-0.005821645928277024,0.13132094448072454,-0.04433143510578035,2551,2551.0,-2.2390666424674532,0.025237498146597495
global_removed,1,volume__obv_zvel26_52,-0.005460074773813487,0.12381074254687123,-0.044100169835799646,2551,2551.0,-2.2273860291433087,0.026008451193858553
global_removed,1,momentum__mfi_long_raw,-0.006130490088494649,0.14063788993827198,-0.04359060059266682,2551,2551.0,-2.2016489987132397,0.02777937117681522
global_removed,1,volume__obv_zvel12_26,-0.005127759570784559,0.1262913390890756,-0.0406026225374636,2551,2551.0,-2.050733920600689,0.04039486573058257
global_removed,1,volume__ad_zvel26_52,-0.004872776203195433,0.12024835693736413,-0.04052260111739906,2551,2551.0,-2.0466922447126463,0.040790629609165095
global_removed,1,volatility__vol7,-0.005770126745465327,0.14299304839074944,-0.040352498323538155,2551,2551.0,-2.038100790575967,0.04164284446792228
global_removed,1,volume__price_zvel12_26,-0.006036514399335454,0.15225871026893187,-0.0396464306618207,2551,2551.0,-2.0024391309679657,0.04534322693330509
global_removed,1,momentum__willr_long_acceleration,-0.005432429539010311,0.14020733301466995,-0.03874568770552046,2551,2551.0,-1.9569449234811793,0.050462912948435086
global_removed,1,momentum__mfi_long_velocity,-0.004939148910521928,0.12778649251746077,-0.03865157273838658,2551,2551.0,-1.952191418818775,0.05102477888098912
global_removed,1,momentum__rsi_long_acceleration,-0.00508615978162362,0.1412390715931492,-0.03601099698725522,2551,2551.0,-1.8188227365922944,0.06905572222098541
global_removed,1,momentum__cmf_long_acceleration,-0.00408234258713789,0.1202984436674774,-0.03393512386928367,2551,2551.0,-1.7139757303685113,0.08665470907496106
global_removed,1,momentum__cci_short_acceleration,-0.004462023186306151,0.14021237178840035,-0.031823320077916904,2551,2551.0,-1.607313958345952,0.10810931665198908
global_removed,1,momentum__rsi_short_velocity,-0.0045226562560163035,0.14637193730359366,-0.030898383524402974,2551,2551.0,-1.5605977945576557,0.11874276874593595
global_removed,1,momentum__cmf_short_acceleration,-0.0036051868896372218,0.11818040515282915,-0.030505792267127935,2551,2551.0,-1.540769020997959,0.12349708764194325
global_removed,1,trend__velocity_26/52,-0.005346506900475058,0.1784361431821715,-0.02996313866197292,2551,2551.0,-1.513360984627874,0.13031191388808155
global_removed,1,momentum__cci_long_velocity,-0.004342873313042216,0.14836528009194638,-0.02927149337332028,2551,2551.0,-1.4784277619486026,0.139416824712872
global_removed,1,momentum__mfi_long_acceleration,-0.003542484510582733,0.12371536101252582,-0.02863415247379076,2551,2551.0,-1.446237314140819,0.14823354754765564
global_removed,1,momentum__mfi_short_velocity,-0.0034768179207144453,0.13138913184050044,-0.02646199021190825,2551,2551.0,-1.336526991183699,0.1814963214498314
global_removed,1,volatility__vol_park7,-0.003842965077884893,0.15068371252835602,-0.025503520011572016,2551,2551.0,-1.2881171292369529,0.19782206483759845
global_removed,1,candle__gap_log,-0.0036417411698943304,0.1472497412494614,-0.024731732218970202,2551,2551.0,-1.2491361150343925,0.21172994441616225
global_removed,1,momentum__mfi_short_acceleration,-0.003043129567045201,0.12410430413925369,-0.024520741550031956,2551,2551.0,-1.238479519605793,0.21565230846202055
global_removed,1,candle__body_size,-0.002599748684061521,0.1093621583313769,-0.023771921876158068,2551,2551.0,-1.2006585659417919,0.22999519198762744
global_removed,1,volatility__vol_rs7,-0.003103502800025665,0.1468502926672797,-0.021133786958513624,2551,2551.0,-1.0674131639300695,0.2858863489257002
global_removed,1,momentum__rsi_short_acceleration,-0.00276218571267901,0.14026268774666464,-0.01969294726241044,2551,2551.0,-0.9946400607587053,0.3200057274567145
global_removed,1,volatility__vol_park100,-0.0026664353642464737,0.1605834933275855,-0.016604666575580254,2551,2551.0,-0.8386589549822239,0.4017393243287312
global_removed,1,volatility__vol100,-0.002582170145861916,0.1570014627994483,-0.016446790366280523,2551,2551.0,-0.8306850341506795,0.4062293501307246
global_removed,1,momentum__cci_long_acceleration,-0.002259995843606827,0.13936014299838376,-0.016216945498061363,2551,2551.0,-0.8190761616622554,0.4128195025349417
global_removed,1,volatility__vol20,-0.002407189505349736,0.15135252136630326,-0.015904521996854337,2551,2551.0,-0.8032964550453514,0.42187827490856816
