i,j,c0,c_best,best_lag,gain
25,48,0.3386999411060941,0.3386999411060941,0,0.0
25,49,0.510574387127824,0.510574387127824,0,0.0
25,50,0.5188717437303926,0.5188717437303926,0,0.0
25,51,0.48217288254337504,0.48217288254337504,0,0.0
25,52,0.2527740649149646,0.2527740649149646,0,0.0
25,53,0.3490150949671284,0.3490150949671284,0,0.0
25,54,0.06694694882342866,0.06694694882342866,0,0.0
25,55,0.45844973242456805,0.45844973242456805,0,0.0
25,56,0.5064705087538003,0.5064705087538003,0,0.0
25,57,0.40493694872072866,0.40493694872072866,0,0.0
25,58,0.3648895095214234,0.3648895095214234,0,0.0
25,59,0.2579219021732448,0.2579219021732448,0,0.0
25,60,0.5099710320783205,0.5099710320783205,0,0.0
25,61,0.2578311932459703,0.2578311932459703,0,0.0
25,62,0.5477669295249613,0.5477669295249613,0,0.0
25,63,0.2818522017098921,0.2818522017098921,0,0.0
25,64,0.2451285117891882,0.2451285117891882,0,0.0
25,65,0.3271570006912824,0.3271570006912824,0,0.0
25,66,0.4381096992592978,0.4381096992592978,0,0.0
25,67,0.223624407954751,0.223624407954751,0,0.0
25,68,0.506756839957774,0.506756839957774,0,0.0
25,69,0.4672928804052036,0.4672928804052036,0,0.0
25,70,0.30669397933213133,0.30669397933213133,0,0.0
25,71,0.2671507606327466,0.2671507606327466,0,0.0
25,72,0.5277497361154267,0.5277497361154267,0,0.0
25,73,0.2876982223366687,0.2876982223366687,0,0.0
25,74,0.4742978482921928,0.4742978482921928,0,0.0
25,75,0.2507781215692336,0.2507781215692336,0,0.0
25,76,0.2968335246016176,0.2968335246016176,0,0.0
25,77,0.2834560690310341,0.2834560690310341,0,0.0
25,78,0.42262945447406186,0.42262945447406186,0,0.0
25,79,0.4719985945437531,0.4719985945437531,0,0.0
25,80,0.30379898768161384,0.30379898768161384,0,0.0
25,81,0.3261514318265429,0.3261514318265429,0,0.0
25,82,0.2457377328673474,0.2457377328673474,0,0.0
25,83,0.38888767937419166,0.38888767937419166,0,0.0
25,84,0.19450302169043499,0.19450302169043499,0,0.0
25,85,0.5815057882603424,0.5815057882603424,0,0.0
25,86,0.27899961261915096,0.27899961261915096,0,0.0
25,87,0.16283017077178344,0.16283017077178344,0,0.0
25,88,0.36478397142452595,0.36478397142452595,0,0.0
25,89,0.27740343587039806,0.27740343587039806,0,0.0
25,90,0.3633175669967459,0.3633175669967459,0,0.0
25,91,0.19761103618421028,0.19761103618421028,0,0.0
25,92,0.3267945641051303,0.3267945641051303,0,0.0
25,93,0.44687878946686677,0.44687878946686677,0,0.0
25,94,0.2969072906792557,0.2969072906792557,0,0.0
25,95,0.05267982695259304,0.07765202923044635,-8,0.024972202277853316
25,96,0.4421486720143029,0.4421486720143029,0,0.0
25,97,0.3672506315357634,0.3672506315357634,0,0.0
25,98,0.4281464370796098,0.4281464370796098,0,0.0
25,99,0.4471101980246917,0.4471101980246917,0,0.0
25,100,0.471604124295671,0.471604124295671,0,0.0
25,101,0.4840601883676618,0.4840601883676618,0,0.0
25,102,0.46410295539833707,0.46410295539833707,0,0.0
25,103,0.4306033407809007,0.4306033407809007,0,0.0
25,104,0.2907028214591989,0.2907028214591989,0,0.0
25,105,0.45008439501179875,0.45008439501179875,0,0.0
25,106,0.299967925991699,0.299967925991699,0,0.0
25,107,0.3697412031252406,0.3697412031252406,0,0.0
25,108,0.19130539784903008,0.19130539784903008,0,0.0
25,109,0.23761103680216944,0.23761103680216944,0,0.0
25,110,0.5121864368606613,0.5121864368606613,0,0.0
25,111,0.3609949345992404,0.3609949345992404,0,0.0
25,112,0.27299402764948133,0.27299402764948133,0,0.0
25,113,0.46022206388678,0.46022206388678,0,0.0
25,114,0.4741137887526252,0.4741137887526252,0,0.0
25,115,0.20763586056618522,0.20763586056618522,0,0.0
25,116,0.385889209866829,0.385889209866829,0,0.0
25,117,0.3826950291503069,0.3826950291503069,0,0.0
25,118,0.30936417202987565,0.30936417202987565,0,0.0
25,119,0.3165906931972237,0.3165906931972237,0,0.0
25,120,0.25398582671201764,0.25398582671201764,0,0.0
25,121,0.3383659527591428,0.3383659527591428,0,0.0
25,122,0.1582573276899807,0.1582573276899807,0,0.0
25,123,0.4611981616378766,0.4611981616378766,0,0.0
25,124,0.39904269758940775,0.39904269758940775,0,0.0
25,125,0.49332172806260993,0.49332172806260993,0,0.0
25,126,0.2749837998867532,0.2749837998867532,0,0.0
25,127,0.33242097526068276,0.33242097526068276,0,0.0
25,128,0.21964040908010743,0.21964040908010743,0,0.0
25,129,0.11798019687459846,0.11798019687459846,0,0.0
25,130,0.2718901894215153,0.2718901894215153,0,0.0
25,131,0.33640034875461133,0.33640034875461133,0,0.0
25,132,0.2815840317169071,0.2815840317169071,0,0.0
25,133,0.3356363976291736,0.3356363976291736,0,0.0
25,134,0.5009608310210053,0.5009608310210053,0,0.0
25,135,0.27106690935475686,0.27106690935475686,0,0.0
25,136,0.3448060098925637,0.3448060098925637,0,0.0
25,137,0.36729660704333167,0.36729660704333167,0,0.0
25,138,0.4436283317978324,0.4436283317978324,0,0.0
25,139,0.3133881589720357,0.3133881589720357,0,0.0
25,140,0.41573901009775743,0.41573901009775743,0,0.0
25,141,0.3370261772019558,0.3370261772019558,0,0.0
25,142,0.2668447768804466,0.2668447768804466,0,0.0
25,143,0.4680636800904921,0.4680636800904921,0,0.0
25,144,0.3449998964278301,0.3449998964278301,0,0.0
25,145,0.23346617280125062,0.23346617280125062,0,0.0
25,146,0.3296397694043631,0.3296397694043631,0,0.0
25,147,0.3566822170517137,0.3566822170517137,0,0.0
25,148,0.5136595686252445,0.5136595686252445,0,0.0
25,149,0.345289287325985,0.345289287325985,0,0.0
25,150,0.19943757305528234,0.19943757305528234,0,0.0
25,151,0.18565956529568153,0.18565956529568153,0,0.0
25,152,0.18843440001514616,0.18843440001514616,0,0.0
25,153,0.37621508788766733,0.37621508788766733,0,0.0
25,154,0.22888576513654396,0.22888576513654396,0,0.0
25,155,0.2913298882250627,0.2913298882250627,0,0.0
25,156,0.2113775985188316,0.2113775985188316,0,0.0
25,157,0.49371261153564955,0.49371261153564955,0,0.0
25,158,0.3751561729532885,0.3751561729532885,0,0.0
25,159,0.23895109849036378,0.23895109849036378,0,0.0
25,160,0.3804715211588551,0.3804715211588551,0,0.0
25,161,0.28898709537677175,0.28898709537677175,0,0.0
25,162,0.5294000186124405,0.5294000186124405,0,0.0
25,163,0.27603115674962214,0.27603115674962214,0,0.0
25,164,0.24673676362325261,0.24673676362325261,0,0.0
25,165,0.23031413263429973,0.23031413263429973,0,0.0
25,166,0.2978567471669516,0.2978567471669516,0,0.0
25,167,0.1293236542315566,0.1293236542315566,0,0.0
25,168,0.3506425451107301,0.3506425451107301,0,0.0
25,169,0.2645957697962533,0.2645957697962533,0,0.0
25,170,0.5308329667154629,0.5308329667154629,0,0.0
25,171,0.3435958784560041,0.3435958784560041,0,0.0
25,172,0.5451890164648526,0.5451890164648526,0,0.0
25,173,0.5179427105089903,0.5179427105089903,0,0.0
25,174,0.38634240076831017,0.38634240076831017,0,0.0
25,175,0.4363363080761658,0.4363363080761658,0,0.0
25,176,0.17397384252554185,0.17397384252554185,0,0.0
25,177,0.5175377750966954,0.5175377750966954,0,0.0
25,178,0.30127812447645386,0.30127812447645386,0,0.0
25,179,0.4682412648128133,0.4682412648128133,0,0.0
25,180,0.5146746095402,0.5146746095402,0,0.0
25,181,0.21812074600716183,0.21812074600716183,0,0.0
25,182,0.26053816667302365,0.26053816667302365,0,0.0
25,183,0.17390980986704155,0.17390980986704155,0,0.0
25,184,0.27460369432297166,0.27460369432297166,0,0.0
25,185,0.5686898777994216,0.5686898777994216,0,0.0
25,186,0.4745394859604,0.4745394859604,0,0.0
25,187,0.31524626398633804,0.31524626398633804,0,0.0
25,188,0.17611053821421033,0.17611053821421033,0,0.0
25,189,0.3660850237214257,0.3660850237214257,0,0.0
25,190,0.5638000267121129,0.5638000267121129,0,0.0
25,191,0.2359868480763737,0.2359868480763737,0,0.0
25,192,0.30358645368586124,0.30358645368586124,0,0.0
25,193,0.4493923918498487,0.4493923918498487,0,0.0
25,194,0.3522624995898537,0.3522624995898537,0,0.0
25,195,0.3992208949185538,0.3992208949185538,0,0.0
25,196,0.5223988700248454,0.5223988700248454,0,0.0
25,197,0.3956395854436065,0.3956395854436065,0,0.0
25,198,0.2900930887257966,0.2900930887257966,0,0.0
25,199,0.3809629883033506,0.3809629883033506,0,0.0
26,27,0.28390826577606043,0.28390826577606043,0,0.0
26,28,0.18111994094820127,0.18111994094820127,0,0.0
26,29,0.2381158232970111,0.2381158232970111,0,0.0
26,30,0.26528148899527026,0.26528148899527026,0,0.0
26,31,0.23965034749985126,0.23965034749985126,0,0.0
26,32,0.1927913722984003,0.1927913722984003,0,0.0
26,33,0.25553749486482885,0.25553749486482885,0,0.0
26,34,0.1986168172445099,0.1986168172445099,0,0.0
26,35,0.2821469814063998,0.2821469814063998,0,0.0
26,36,0.20967808121987025,0.20967808121987025,0,0.0
26,37,0.2252311868260128,0.2252311868260128,0,0.0
26,38,0.16237607971219967,0.16237607971219967,0,0.0
26,39,0.18252786591553855,0.18252786591553855,0,0.0
26,40,0.16828180527262498,0.16828180527262498,0,0.0
26,41,0.11242024588121802,0.11242024588121802,0,0.0
26,42,0.20928432475213601,0.20928432475213601,0,0.0
26,43,0.0913626318598126,0.0913626318598126,0,0.0
26,44,0.155397535304584,0.155397535304584,0,0.0
26,45,0.052031462339351874,0.052031462339351874,0,0.0
26,46,0.1851490651422134,0.1851490651422134,0,0.0
26,47,0.1626980939497349,0.1798437387530731,8,0.017145644803338217
26,48,0.15897229687739736,0.15897229687739736,0,0.0
26,49,0.28354458102018293,0.28354458102018293,0,0.0
26,50,0.25612074610835267,0.25612074610835267,0,0.0
26,51,0.2169648738141875,0.2169648738141875,0,0.0
26,52,0.10456613893443231,0.10456613893443231,0,0.0
26,53,0.18471473272606242,0.18471473272606242,0,0.0
26,54,0.04708163189653534,0.04708163189653534,0,0.0
26,55,0.23821077737154278,0.23821077737154278,0,0.0
26,56,0.21541059823636327,0.21541059823636327,0,0.0
26,57,0.18020296967958382,0.18020296967958382,0,0.0
26,58,0.21647979359713956,0.21647979359713956,0,0.0
26,59,0.1930565347630731,0.1930565347630731,0,0.0
26,60,0.2636231123889161,0.2636231123889161,0,0.0
26,61,0.11247845184391585,0.11247845184391585,0,0.0
26,62,0.24539598387538375,0.24539598387538375,0,0.0
26,63,0.12610915953198104,0.12610915953198104,0,0.0
26,64,0.1801231283080728,0.1801231283080728,0,0.0
26,65,0.17489949218437895,0.17489949218437895,0,0.0
26,66,0.19787387146314567,0.19787387146314567,0,0.0
26,67,0.10250537321578394,0.10250537321578394,0,0.0
26,68,0.20564158705902136,0.20564158705902136,0,0.0
26,69,0.22144122607655195,0.22144122607655195,0,0.0
26,70,0.20737029159334452,0.20737029159334452,0,0.0
26,71,0.1581777228392178,0.1581777228392178,0,0.0
26,72,0.2629178001616212,0.2629178001616212,0,0.0
26,73,0.22764598323144206,0.22764598323144206,0,0.0
26,74,0.1640268717829992,0.1640268717829992,0,0.0
26,75,0.20906383721162708,0.20906383721162708,0,0.0
26,76,0.19421510722439903,0.19421510722439903,0,0.0
26,77,0.19728750019890695,0.19728750019890695,0,0.0
26,78,0.22697081800041827,0.22697081800041827,0,0.0
26,79,0.29475308898949965,0.29475308898949965,0,0.0
26,80,0.14911810290501085,0.14911810290501085,0,0.0
26,81,0.14667533064903,0.14667533064903,0,0.0
26,82,0.14227761931163016,0.14227761931163016,0,0.0
26,83,0.18174704476512274,0.18174704476512274,0,0.0
26,84,0.1328945649261513,0.1328945649261513,0,0.0
26,85,0.2701096947715016,0.2701096947715016,0,0.0
26,86,0.12943366132801082,0.12943366132801082,0,0.0
26,87,0.1873750327168508,0.1873750327168508,0,0.0
26,88,0.2114363229913671,0.2114363229913671,0,0.0
26,89,0.1810198207373326,0.1810198207373326,0,0.0
26,90,0.14144765594413652,0.14144765594413652,0,0.0
26,91,0.06747344496144454,0.07664531513866787,6,0.009171870177223332
26,92,0.19733967026699206,0.19733967026699206,0,0.0
26,93,0.2085006687103513,0.2085006687103513,0,0.0
26,94,0.15980243188549087,0.15980243188549087,0,0.0
26,95,0.01213800141472392,0.057344178471153986,5,0.04520617705643007
26,96,0.24283142228102136,0.24283142228102136,0,0.0
26,97,0.18111619506731536,0.18111619506731536,0,0.0
26,98,0.2464979112412087,0.2464979112412087,0,0.0
26,99,0.2068596009204702,0.2068596009204702,0,0.0
26,100,0.2828749223076191,0.2828749223076191,0,0.0
26,101,0.2588409675642008,0.2588409675642008,0,0.0
26,102,0.2528048454499479,0.2528048454499479,0,0.0
26,103,0.2374454067508759,0.2374454067508759,0,0.0
26,104,0.14914656087927877,0.14914656087927877,0,0.0
26,105,0.16450103002124675,0.16450103002124675,0,0.0
26,106,0.1801754590629427,0.1801754590629427,0,0.0
26,107,0.17150865424854553,0.17150865424854553,0,0.0
26,108,0.09752582478659046,0.09752582478659046,0,0.0
26,109,0.15438571193529171,0.15438571193529171,0,0.0
26,110,0.23730359758610736,0.23730359758610736,0,0.0
26,111,0.164713549177067,0.164713549177067,0,0.0
26,112,0.11929750793288958,0.11929750793288958,0,0.0
26,113,0.24845205269469084,0.24845205269469084,0,0.0
26,114,0.23984809656853875,0.23984809656853875,0,0.0
26,115,0.16354471806269424,0.16354471806269424,0,0.0
26,116,0.18716505966342595,0.18716505966342595,0,0.0
26,117,0.12176907845408273,0.12176907845408273,0,0.0
26,118,0.10622098411071419,0.10622098411071419,0,0.0
26,119,0.20815526938362333,0.20815526938362333,0,0.0
26,120,0.20860597819221874,0.20860597819221874,0,0.0
26,121,0.19511859241209212,0.19511859241209212,0,0.0
26,122,0.13937002895259235,0.13937002895259235,0,0.0
26,123,0.25038080513201555,0.25038080513201555,0,0.0
26,124,0.22533354881707854,0.22533354881707854,0,0.0
26,125,0.24097769393169896,0.24097769393169896,0,0.0
26,126,0.18267383053094705,0.18267383053094705,0,0.0
26,127,0.1434891267113476,0.1434891267113476,0,0.0
26,128,0.13419022232574762,0.13419022232574762,0,0.0
26,129,0.10197332199680417,0.10197332199680417,0,0.0
26,130,0.15497314895843756,0.15497314895843756,0,0.0
26,131,0.18804933685074365,0.18804933685074365,0,0.0
26,132,0.19040021468406138,0.19040021468406138,0,0.0
26,133,0.19369362700642684,0.19369362700642684,0,0.0
26,134,0.22253188063823856,0.22253188063823856,0,0.0
26,135,0.20756226005145056,0.20756226005145056,0,0.0
26,136,0.10124913565449846,0.10124913565449846,0,0.0
26,137,0.18906207812087195,0.18906207812087195,0,0.0
26,138,0.26048896190729914,0.26048896190729914,0,0.0
26,139,0.14298307053006717,0.14298307053006717,0,0.0
26,140,0.2830456157497913,0.2830456157497913,0,0.0
26,141,0.19134115143304986,0.19134115143304986,0,0.0
26,142,0.2207091641113073,0.2207091641113073,0,0.0
26,143,0.26162635628449754,0.26162635628449754,0,0.0
26,144,0.21202168143097572,0.21202168143097572,0,0.0
26,145,0.15350138547805253,0.15350138547805253,0,0.0
26,146,0.1177689534574152,0.1177689534574152,0,0.0
26,147,0.21739351915644756,0.21739351915644756,0,0.0
26,148,0.2770437631946071,0.2770437631946071,0,0.0
26,149,0.27156188155388655,0.27156188155388655,0,0.0
26,150,0.15525492046359385,0.15525492046359385,0,0.0
26,151,0.11711707096436806,0.11711707096436806,0,0.0
26,152,0.05454214658041495,0.05454214658041495,0,0.0
26,153,0.22111098304627683,0.22111098304627683,0,0.0
26,154,0.10218078676540092,0.10218078676540092,0,0.0
26,155,0.14561931014177568,0.14561931014177568,0,0.0
26,156,0.08617476171706315,0.08617476171706315,0,0.0
26,157,0.26759942348217347,0.26759942348217347,0,0.0
26,158,0.2548462688586157,0.2548462688586157,0,0.0
26,159,0.11442156189730406,0.11442156189730406,0,0.0
26,160,0.1877789219319978,0.1877789219319978,0,0.0
26,161,0.23719555098435588,0.23719555098435588,0,0.0
26,162,0.21613467588505011,0.21613467588505011,0,0.0
26,163,0.14481571496582266,0.14481571496582266,0,0.0
26,164,0.14805264790765663,0.14805264790765663,0,0.0
26,165,0.08658331931494403,0.08658331931494403,0,0.0
26,166,0.0800132628296697,0.0800132628296697,0,0.0
26,167,0.1020861862042026,0.1020861862042026,0,0.0
26,168,0.24037838588679358,0.24037838588679358,0,0.0
26,169,0.16137186929739378,0.16137186929739378,0,0.0
26,170,0.2130386412216155,0.2130386412216155,0,0.0
26,171,0.21963066983960577,0.21963066983960577,0,0.0
26,172,0.2109741078281092,0.2109741078281092,0,0.0
26,173,0.228642882454744,0.228642882454744,0,0.0
26,174,0.21926780529149478,0.21926780529149478,0,0.0
26,175,0.23837487708083163,0.23837487708083163,0,0.0
26,176,0.15921476089959433,0.15921476089959433,0,0.0
26,177,0.23249960434238523,0.23249960434238523,0,0.0
26,178,0.18969459930716068,0.18969459930716068,0,0.0
26,179,0.2359524752115879,0.2359524752115879,0,0.0
26,180,0.24334766932517404,0.24334766932517404,0,0.0
26,181,0.07413387395784053,0.07413387395784053,0,0.0
26,182,0.1794450317887089,0.1794450317887089,0,0.0
26,183,0.12797411685757507,0.12797411685757507,0,0.0
26,184,0.13803317171426138,0.13803317171426138,0,0.0
26,185,0.22539734743800666,0.22539734743800666,0,0.0
26,186,0.20021963962998704,0.20021963962998704,0,0.0
26,187,0.16544481608729183,0.16544481608729183,0,0.0
26,188,0.15314134996444254,0.15314134996444254,0,0.0
26,189,0.19333853132187534,0.19333853132187534,0,0.0
26,190,0.2771323509974086,0.2771323509974086,0,0.0
26,191,0.15404406572877985,0.15404406572877985,0,0.0
26,192,0.15677560800193258,0.15677560800193258,0,0.0
26,193,0.2178799748301462,0.2178799748301462,0,0.0
26,194,0.14598359940341518,0.14598359940341518,0,0.0
26,195,0.22174417172817265,0.22174417172817265,0,0.0
26,196,0.22818722124186777,0.22818722124186777,0,0.0
26,197,0.22238874571999878,0.22238874571999878,0,0.0
26,198,0.15374624397229048,0.15374624397229048,0,0.0
26,199,0.17614126065808472,0.17614126065808472,0,0.0
27,28,0.2714492376935975,0.2714492376935975,0,0.0
27,29,0.4435843830214703,0.4435843830214703,0,0.0
27,30,0.3766886557269956,0.3766886557269956,0,0.0
27,31,0.34345838021976804,0.34345838021976804,0,0.0
27,32,0.3013406678241343,0.3013406678241343,0,0.0
27,33,0.3361412128290021,0.3361412128290021,0,0.0
27,34,0.21706213771743735,0.21706213771743735,0,0.0
27,35,0.31013704143558757,0.31013704143558757,0,0.0
27,36,0.41609882812336174,0.41609882812336174,0,0.0
27,37,0.48119351735649696,0.48119351735649696,0,0.0
27,38,0.2803046244594377,0.2803046244594377,0,0.0
27,39,0.3347276647588115,0.3347276647588115,0,0.0
27,40,0.22356191584552054,0.22356191584552054,0,0.0
27,41,0.2306679095506614,0.2306679095506614,0,0.0
27,42,0.13247992561847868,0.13247992561847868,0,0.0
27,43,0.10820836729716228,0.10820836729716228,0,0.0
27,44,0.16902153272312465,0.16902153272312465,0,0.0
27,45,0.13732203993090472,0.13732203993090472,0,0.0
27,46,0.27034898364564236,0.27034898364564236,0,0.0
27,47,0.11201898161803689,0.11201898161803689,0,0.0
27,48,0.2894684549268698,0.2894684549268698,0,0.0
27,49,0.502436518107267,0.502436518107267,0,0.0
27,50,0.453253130950934,0.453253130950934,0,0.0
27,51,0.4786651680646777,0.4786651680646777,0,0.0
27,52,0.18937410296650176,0.18937410296650176,0,0.0
27,53,0.2965257645714358,0.2965257645714358,0,0.0
27,54,0.046145223177585376,0.04977704181695487,1,0.0036318186393694968
27,55,0.38835159778197664,0.38835159778197664,0,0.0
27,56,0.4714099687531591,0.4714099687531591,0,0.0
27,57,0.3168691347773079,0.3168691347773079,0,0.0
27,58,0.3080736039435565,0.3080736039435565,0,0.0
27,59,0.24246609410421288,0.24246609410421288,0,0.0
27,60,0.48763246203990573,0.48763246203990573,0,0.0
27,61,0.24725015964624633,0.24725015964624633,0,0.0
27,62,0.4186380003217453,0.4186380003217453,0,0.0
27,63,0.14478318713715085,0.14478318713715085,0,0.0
27,64,0.2936814650879124,0.2936814650879124,0,0.0
27,65,0.26654698706573166,0.26654698706573166,0,0.0
27,66,0.3461140136516011,0.3461140136516011,0,0.0
27,67,0.17180585615895305,0.17180585615895305,0,0.0
27,68,0.4158936648399677,0.4158936648399677,0,0.0
27,69,0.47335091647855826,0.47335091647855826,0,0.0
27,70,0.22937539815518143,0.22937539815518143,0,0.0
27,71,0.20611610877261224,0.20611610877261224,0,0.0
27,72,0.41733546197343885,0.41733546197343885,0,0.0
27,73,0.2769283987310115,0.2769283987310115,0,0.0
27,74,0.4490577313883304,0.4490577313883304,0,0.0
27,75,0.24375506883497106,0.24375506883497106,0,0.0
27,76,0.2244177630148516,0.2244177630148516,0,0.0
27,77,0.24492585511779216,0.24492585511779216,0,0.0
27,78,0.3933205603103948,0.3933205603103948,0,0.0
27,79,0.3731253719215322,0.3731253719215322,0,0.0
27,80,0.2303945453145805,0.2303945453145805,0,0.0
27,81,0.31836951608907493,0.31836951608907493,0,0.0
27,82,0.2129441126771337,0.2129441126771337,0,0.0
27,83,0.2875963375185765,0.2875963375185765,0,0.0
27,84,0.19175389467259388,0.19175389467259388,0,0.0
27,85,0.5973564209850464,0.5973564209850464,0,0.0
27,86,0.3156483347269809,0.3156483347269809,0,0.0
27,87,0.1678071592280296,0.1678071592280296,0,0.0
27,88,0.26476160815131716,0.26476160815131716,0,0.0
27,89,0.2355049249234958,0.2355049249234958,0,0.0
27,90,0.27292908601997,0.27292908601997,0,0.0
27,91,0.14747483224850735,0.14747483224850735,0,0.0
27,92,0.3073703201732324,0.3073703201732324,0,0.0
27,93,0.3226591944558111,0.3226591944558111,0,0.0
27,94,0.2524142555505647,0.2524142555505647,0,0.0
27,95,0.051483548898335015,0.07028355013371973,-8,0.018800001235384715
27,96,0.39093767622565,0.39093767622565,0,0.0
27,97,0.34568005852923533,0.34568005852923533,0,0.0
27,98,0.3238064079737214,0.3238064079737214,0,0.0
27,99,0.3751464332931405,0.3751464332931405,0,0.0
27,100,0.4702075487676933,0.4702075487676933,0,0.0
27,101,0.34435131163747035,0.34435131163747035,0,0.0
27,102,0.35274559822541707,0.35274559822541707,0,0.0
27,103,0.33574669818296027,0.33574669818296027,0,0.0
27,104,0.24655539546240668,0.24655539546240668,0,0.0
27,105,0.35915254529272783,0.35915254529272783,0,0.0
27,106,0.3698444364355173,0.3698444364355173,0,0.0
27,107,0.31911579334061735,0.31911579334061735,0,0.0
27,108,0.14386337357461848,0.14386337357461848,0,0.0
27,109,0.24720483047794997,0.24720483047794997,0,0.0
27,110,0.41423741528195007,0.41423741528195007,0,0.0
27,111,0.30769069969184804,0.30769069969184804,0,0.0
27,112,0.23017394183290765,0.23017394183290765,0,0.0
27,113,0.27692049933609714,0.27692049933609714,0,0.0
27,114,0.4115427066132524,0.4115427066132524,0,0.0
27,115,0.17929487133852884,0.17929487133852884,0,0.0
27,116,0.3631792613840987,0.3631792613840987,0,0.0
27,117,0.31880703315170933,0.31880703315170933,0,0.0
27,118,0.2744165909935604,0.2744165909935604,0,0.0
27,119,0.22109512054065938,0.22109512054065938,0,0.0
27,120,0.20576656897533205,0.20576656897533205,0,0.0
27,121,0.21150419678308002,0.21150419678308002,0,0.0
27,122,0.0819606169201817,0.0819606169201817,0,0.0
27,123,0.29548237198535104,0.29548237198535104,0,0.0
27,124,0.37728183010216715,0.37728183010216715,0,0.0
27,125,0.5391140207445209,0.5391140207445209,0,0.0
27,126,0.19977102980478434,0.19977102980478434,0,0.0
27,127,0.35137533735615545,0.35137533735615545,0,0.0
27,128,0.23670044623436678,0.23670044623436678,0,0.0
27,129,0.11665521509464327,0.11665521509464327,0,0.0
27,130,0.21161048186131579,0.21161048186131579,0,0.0
27,131,0.3866485234612089,0.3866485234612089,0,0.0
27,132,0.2942679522272452,0.2942679522272452,0,0.0
27,133,0.2647013361910502,0.2647013361910502,0,0.0
27,134,0.5021504416769214,0.5021504416769214,0,0.0
27,135,0.1934549807491521,0.1934549807491521,0,0.0
27,136,0.2903412958211396,0.2903412958211396,0,0.0
27,137,0.2639939439214129,0.2639939439214129,0,0.0
27,138,0.32163172093342246,0.32163172093342246,0,0.0
27,139,0.2592212385931875,0.2592212385931875,0,0.0
27,140,0.34740934346232366,0.34740934346232366,0,0.0
27,141,0.2214128508309996,0.2214128508309996,0,0.0
27,142,0.27243795606343885,0.27243795606343885,0,0.0
27,143,0.41143069072374816,0.41143069072374816,0,0.0
27,144,0.27514991580264664,0.27514991580264664,0,0.0
27,145,0.19304884072055306,0.19304884072055306,0,0.0
27,146,0.27796278309022093,0.27796278309022093,0,0.0
27,147,0.26586960265831183,0.26586960265831183,0,0.0
27,148,0.47814338818991786,0.47814338818991786,0,0.0
27,149,0.25304621195012383,0.25304621195012383,0,0.0
27,150,0.1768051099124571,0.1768051099124571,0,0.0
27,151,0.2578779650327185,0.2578779650327185,0,0.0
27,152,0.15442576938800395,0.15442576938800395,0,0.0
27,153,0.3058344273566212,0.3058344273566212,0,0.0
27,154,0.19515453924423232,0.19515453924423232,0,0.0
27,155,0.34640814478352827,0.34640814478352827,0,0.0
27,156,0.1751364297378998,0.1751364297378998,0,0.0
27,157,0.42031202567663256,0.42031202567663256,0,0.0
27,158,0.35733029809754974,0.35733029809754974,0,0.0
27,159,0.16045649782370802,0.16045649782370802,0,0.0
27,160,0.3803456363385534,0.3803456363385534,0,0.0
27,161,0.23841534181535273,0.23841534181535273,0,0.0
27,162,0.5196664278547791,0.5196664278547791,0,0.0
27,163,0.31399645038523133,0.31399645038523133,0,0.0
27,164,0.22832132297269075,0.22832132297269075,0,0.0
27,165,0.14363564494028272,0.14363564494028272,0,0.0
27,166,0.23698228358182483,0.23698228358182483,0,0.0
27,167,0.08677258250704362,0.08677258250704362,0,0.0
27,168,0.3492259399808552,0.3492259399808552,0,0.0
27,169,0.23372240770420208,0.23372240770420208,0,0.0
27,170,0.4446158954213984,0.4446158954213984,0,0.0
27,171,0.2752966455111266,0.2752966455111266,0,0.0
27,172,0.5226014464435919,0.5226014464435919,0,0.0
27,173,0.5147218324824687,0.5147218324824687,0,0.0
27,174,0.35457781061076005,0.35457781061076005,0,0.0
27,175,0.3227295743131713,0.3227295743131713,0,0.0
27,176,0.23243253807593323,0.23243253807593323,0,0.0
27,177,0.45203204453486945,0.45203204453486945,0,0.0
27,178,0.21420032943840273,0.21420032943840273,0,0.0
27,179,0.3703880801678176,0.3703880801678176,0,0.0
27,180,0.4673862775442351,0.4673862775442351,0,0.0
27,181,0.2238023841897262,0.2238023841897262,0,0.0
27,182,0.21980423440183874,0.21980423440183874,0,0.0
27,183,0.11962585620629321,0.11962585620629321,0,0.0
27,184,0.32956853333647196,0.32956853333647196,0,0.0
27,185,0.5083758654047607,0.5083758654047607,0,0.0
27,186,0.3994463442394565,0.3994463442394565,0,0.0
27,187,0.23330583783468375,0.23330583783468375,0,0.0
27,188,0.1291210265526436,0.1291210265526436,0,0.0
27,189,0.33405458024695844,0.33405458024695844,0,0.0
27,190,0.5949934520719434,0.5949934520719434,0,0.0
27,191,0.2221558642976761,0.2221558642976761,0,0.0
27,192,0.2801707992077374,0.2801707992077374,0,0.0
27,193,0.4304745137478787,0.4304745137478787,0,0.0
27,194,0.303524894957853,0.303524894957853,0,0.0
27,195,0.2861160607400702,0.2861160607400702,0,0.0
27,196,0.5171632025263186,0.5171632025263186,0,0.0
27,197,0.2914278220308739,0.2914278220308739,0,0.0
27,198,0.1574017974001676,0.1574017974001676,0,0.0
27,199,0.29169701160277656,0.29169701160277656,0,0.0
28,29,0.25666724199131696,0.25666724199131696,0,0.0
28,30,0.2247961294578476,0.2247961294578476,0,0.0
